year,age,sex,exposure,deaths,mortality_rate,age_group
2006,58,Male,202232.49,1374.97869951,0.006799,55-64
2006,59,Female,204714.71,1061.03634193,0.005183,55-64
2006,59,Male,199819.72,1562.9898498400003,0.007822,55-64
2006,60,Female,180577.49,899.9982101599999,0.004984,55-64
2006,60,Male,175786.45,1543.9323903499999,0.008783,55-64
2006,61,Female,169068.76,1015.93417884,0.006009,55-64
2006,61,Male,164311.07,1464.0116337,0.00891,55-64
2006,62,Female,162714.71,1037.95713509,0.006379,55-64
2006,62,Male,157917.12,1612.01796096,0.010208,55-64
2006,63,Female,157181.16,1047.92679372,0.006667,55-64
2006,63,Male,151605.97,1719.9697296499999,0.011345,55-64
2006,64,Female,147566.41,1175.9567212900001,0.007969,55-64
2006,64,Male,141090.64,1847.0175682400002,0.013091,55-64
2006,65,Female,141586.5,1104.941046,0.007804,65-74
2006,65,Male,133976.55,1827.0382123499999,0.013637,65-74
2006,66,Female,131507.96,1263.0024478399998,0.009604,65-74
2006,66,Male,123271.18,1824.0436504599998,0.014797,65-74
2006,67,Female,127785.37,1354.01378052,0.010596,65-74
2006,67,Male,118807.2,1952.002296,0.01643,65-74
2006,68,Female,122059.3,1388.0583596000001,0.011372,65-74
2006,68,Male,112276.4,2071.0504744,0.018446,65-74
2006,69,Female,118068.8,1450.0029328,0.012281,65-74
2006,69,Male,107292.44,2060.98047996,0.019209,65-74
2006,70,Female,116313.71,1575.00394711,0.013541,65-74
2006,70,Male,104339.25,2365.996833,0.022676,65-74
2006,71,Female,113288.78,1702.95694096,0.015032,65-74
2006,71,Male,100650.64,2391.9624596000003,0.023765,65-74
2006,72,Female,109776.85,1749.95276585,0.015941,65-74
2006,72,Male,96856.04,2569.97816536,0.026534,65-74
2006,73,Female,109669.66,2036.0172379000003,0.018565,65-74
2006,73,Male,95738.31,2707.00071525,0.028275,65-74
2006,74,Female,107847.28,2180.9955434400003,0.020223,65-74
2006,74,Male,92561.39,2982.97591553,0.032227,65-74
2006,75,Female,105545.8,2339.950386,0.02217,75-84
2006,75,Male,88422.16,3190.9789100800003,0.036088,75-84
2006,76,Female,102731.13,2597.96754657,0.025289,75-84
2006,76,Male,83536.95,3381.99342075,0.040485,75-84
2006,77,Female,97726.89,2842.97295699,0.029091,75-84
2006,77,Male,77261.14,3366.03608638,0.043567,75-84
2006,78,Female,94014.04,2916.03347868,0.031017,75-84
2006,78,Male,71817.37,3579.0186339499996,0.049835,75-84
2006,79,Female,90127.99,3168.99025639,0.035161,75-84
2006,79,Male,65986.06,3580.0076992399995,0.054254,75-84
2006,80,Female,84834.54,3425.95806336,0.040384,75-84
2006,80,Male,58438.36,3704.992024,0.0634,75-84
2006,81,Female,81099.69,3500.99251761,0.043169,75-84
2006,81,Male,53140.96,3734.0026953599995,0.070266,75-84
2006,82,Female,75284.21,3884.96637284,0.051604,75-84
2006,82,Male,47057.39,3722.99246724,0.079116,75-84
2006,83,Female,70593.49,3989.0263394300005,0.056507,75-84
2006,83,Male,42074.26,3649.98412926,0.086751,75-84
2006,84,Female,66544.69,4274.032349319999,0.064228,75-84
2006,84,Male,37912.19,3739.0139143700003,0.098623,75-84
2006,85,Female,60615.52,4384.98733232,0.072341,85+
2006,85,Male,32855.52,3438.9872783999995,0.10467,85+
2006,86,Female,51238.99,4177.976005609999,0.081539,85+
2006,86,Male,26077.41,3290.99521941,0.126201,85+
2006,87,Female,42365.17,3999.01785698,0.094394,85+
2006,87,Male,20328.99,2778.99326199,0.136701,85+
2006,88,Female,36498.72,3814.99220928,0.104524,85+
2006,88,Male,16751.83,2519.0061807600005,0.150372,85+
2006,89,Female,31549.92,3785.9903999999997,0.12,85+
2006,89,Male,13728.68,2338.99639764,0.170373,85+
2006,90,Female,27345.65,3691.0064544000006,0.134976,85+
2006,90,Male,11240.59,2157.00177746,0.191894,85+
2006,91,Female,23585.2,3571.0115468,0.151409,85+
2006,91,Male,9070.83,1957.00436001,0.215747,85+
2006,92,Female,19435.37,3261.00242619,0.167787,85+
2006,92,Male,7016.91,1571.00194608,0.223888,85+
2006,93,Female,15259.53,2971.99184139,0.194763,85+
2006,93,Male,5123.83,1326.00108953,0.258791,85+
2006,94,Female,11643.86,2499.0052332,0.21462,85+
2006,94,Male,3567.61,1020.00110466,0.285906,85+
2006,95,Female,8723.98,2074.998643,0.23785,85+
2006,95,Male,2467.18,764.0017618799999,0.309666,85+
2006,96,Female,6388.19,1703.0020193399998,0.266586,85+
2006,96,Male,1716.56,563.00078192,0.327982,85+
2006,97,Female,4609.17,1300.00257099,0.282047,85+
2006,97,Male,1134.32,374.99938607999997,0.330594,85+
2006,98,Female,3203.04,1054.00195152,0.329063,85+
2006,98,Male,749.04,301.00097496,0.401849,85+
2006,99,Female,2091.61,738.00158079,0.352839,85+
2006,99,Male,472.42,187.00178796000003,0.395838,85+
2006,100,Female,1381.16,530.9993924400001,0.384459,85+
2006,100,Male,273.34,139.0015902,0.50853,85+
2007,0,Female,175246.44,838.02847608,0.004782,0
2007,0,Male,184268.21,1042.9580686,0.00566,0
2007,1,Female,170647.95,49.999849350000005,2.93e-4,1-4
2007,1,Male,179649.21,60.00283613999999,3.34e-4,1-4
2007,2,Female,169721.99,32.07745611,1.89e-4,1-4
2007,2,Male,179265.27,43.0236648,2.4e-4,1-4
2007,3,Female,169863.77,16.986377,1e-4,1-4
2007,3,Male,179712.18,31.988768039999997,1.78e-4,1-4
2007,4,Female,168626.69,17.03129569,1.01e-4,1-4
2007,4,Male,178343.49,19.97447088,1.12e-4,1-4
2007,5,Female,168655.4,23.9490668,1.42e-4,5-14
2007,5,Male,178478.79,18.026357790000002,1.01e-4,5-14
2007,6,Female,170723.83,23.04771705,1.35e-4,5-14
2007,6,Male,180800.3,22.0576366,1.22e-4,5-14
2007,7,Female,176563.28,25.07198576,1.42e-4,5-14
2007,7,Male,186643.91,24.07706439,1.29e-4,5-14
2007,8,Female,178161.62,16.9253539,9.5e-5,5-14
2007,8,Male,187627.15,18.0122064,9.6e-5,5-14
2007,9,Female,182726.33,19.003538319999997,1.04e-4,5-14
2007,9,Male,192313.79,20.00063416,1.04e-4,5-14
2007,10,Female,189571.07,13.08040383,6.9e-5,5-14
2007,10,Male,199561.7,17.960553,9e-5,5-14
2007,11,Female,197444.93,15.99303933,8.1e-5,5-14
2007,11,Male,207288.02,21.97253012,1.06e-4,5-14
2007,12,Female,203511.25,22.99677125,1.13e-4,5-14
2007,12,Male,213648.72,30.9790644,1.45e-4,5-14
2007,13,Female,206259.02,22.06971514,1.07e-4,5-14
2007,13,Male,216562.63,37.032209730000005,1.71e-4,5-14
2007,14,Female,210631.31,37.9136358,1.8e-4,5-14
2007,14,Male,220191.93,53.06625513,2.41e-4,5-14
2007,15,Female,216597.18,45.91860216,2.12e-4,15-24
2007,15,Male,225898.44,65.96234448,2.92e-4,15-24
2007,16,Female,219634.86,43.048432559999995,1.96e-4,15-24
2007,16,Male,229828.5,88.0243155,3.83e-4,15-24
2007,17,Female,222464.68,56.95095807999999,2.56e-4,15-24
2007,17,Male,233681.1,143.01283320000002,6.12e-4,15-24
2007,18,Female,217080.02,72.93888672,3.36e-4,15-24
2007,18,Male,228790.72,169.07634208,7.39e-4,15-24
2007,19,Female,213875.66,66.94308158000001,3.13e-4,15-24
2007,19,Male,225134.94,203.97225564000001,9.06e-4,15-24
2007,20,Female,216657.14,63.913856300000006,2.95e-4,15-24
2007,20,Male,227132.89,223.04449798000002,9.82e-4,15-24
2007,21,Female,220394.8,61.9309388,2.81e-4,15-24
2007,21,Male,231033.45,182.9784924,7.92e-4,15-24
2007,22,Female,222627.81,69.90513234,3.14e-4,15-24
2007,22,Male,233647.47,185.98338612,7.96e-4,15-24
2007,23,Female,222946.13,65.10026996,2.92e-4,15-24
2007,23,Male,232679.65,180.09404909999998,7.74e-4,15-24
2007,24,Female,222600.21,67.89306404999999,3.05e-4,15-24
2007,24,Male,230775.56,189.92828587999998,8.23e-4,15-24
2007,25,Female,223569.75,78.92012175,3.53e-4,25-34
2007,25,Male,229464.74,178.98249719999998,7.8e-4,25-34
2007,26,Female,224567.59,68.94225012999999,3.07e-4,25-34
2007,26,Male,228548.43,189.00955161000002,8.27e-4,25-34
2007,27,Female,221862.37,67.00243574000001,3.02e-4,25-34
2007,27,Male,224431.65,182.91179474999998,8.15e-4,25-34
2007,28,Female,219437.78,73.07278074,3.33e-4,25-34
2007,28,Male,220451.22,160.9293906,7.3e-4,25-34
2007,29,Female,217064.42,72.06538744000001,3.32e-4,25-34
2007,29,Male,217179.36,193.07245104,8.89e-4,25-34
2007,30,Female,217250.62,79.07922568000001,3.64e-4,25-34
2007,30,Male,217536.54,175.98706086,8.09e-4,25-34
2007,31,Female,219932,76.096472,3.46e-4,25-34
2007,31,Male,220732.31,179.89683265,8.15e-4,25-34
2007,32,Female,218662.21,111.95505152,5.12e-4,25-34
2007,32,Male,219764.03,165.92184265,7.55e-4,25-34
2007,33,Female,215626.94,89.05392622000001,4.13e-4,25-34
2007,33,Male,217248.33,190.09228875,8.75e-4,25-34
2007,34,Female,218030.13,100.94795019,4.63e-4,25-34
2007,34,Male,220608.38,215.09317049999999,9.75e-4,25-34
2007,35,Female,220620.83,105.01551508,4.76e-4,35-44
2007,35,Male,224047.57,243.98780373,0.001089,35-44
2007,36,Female,230764.09,111.92058365,4.85e-4,35-44
2007,36,Male,234883.66,264.00923384,0.001124,35-44
2007,37,Female,230761,164.994115,7.15e-4,35-44
2007,37,Male,235204.1,259.9005305,0.001105,35-44
2007,38,Female,230723.49,134.05034769,5.81e-4,35-44
2007,38,Male,234597.6,286.91286479999997,0.001223,35-44
2007,39,Female,231625,173.023875,7.47e-4,35-44
2007,39,Male,234892.56,323.91684024,0.001379,35-44
2007,40,Female,237346.9,187.0293572,7.88e-4,35-44
2007,40,Male,241047.23,328.06528003,0.001361,35-44
2007,41,Female,249123.68,234.92363024,9.43e-4,35-44
2007,41,Male,253515.58,403.08977219999997,0.00159,35-44
2007,42,Female,267368.9,286.084723,0.00107,35-44
2007,42,Male,272150.43,428.09262638999996,0.001573,35-44
2007,43,Female,275247.02,290.11035908,0.001054,35-44
2007,43,Male,280320.72,505.13793744,0.001802,35-44
2007,44,Female,278911.37,321.02698687,0.001151,35-44
2007,44,Male,283728.66,535.1122527599999,0.001886,35-44
2007,45,Female,275406.24,419.99451600000003,0.001525,45-54
2007,45,Male,278847.86,593.10939822,0.002127,45-54
2007,46,Female,275248.57,435.99373488,0.001584,45-54
2007,46,Male,277584.32,632.8922496,0.00228,45-54
2007,47,Female,270529.35,485.8707126,0.001796,45-54
2007,47,Male,272055.96,729.1099728,0.00268,45-54
2007,48,Female,267762.74,494.0222553,0.001845,45-54
2007,48,Male,268709.16,727.12698696,0.002706,45-54
2007,49,Female,263114.78,544.12136504,0.002068,45-54
2007,49,Male,263867.28,795.0321146400001,0.003013,45-54
2007,50,Female,259411.31,579.00604392,0.002232,45-54
2007,50,Male,259275.34,903.05600922,0.003483,45-54
2007,51,Female,252142.24,592.02997952,0.002348,45-54
2007,51,Male,250656.51,932.9435302200001,0.003722,45-54
2007,52,Female,249785.24,685.91026904,0.002746,45-54
2007,52,Male,247035.89,1069.91243959,0.004331,45-54
2007,53,Female,242209.03,698.04642446,0.002882,45-54
2007,53,Male,238416.09,1085.03162559,0.004551,45-54
2007,54,Female,230990.65,707.98634225,0.003065,45-54
2007,54,Male,227078.41,1134.93789318,0.004998,45-54
2007,55,Female,221589.71,737.0073754599999,0.003326,55-64
2007,55,Male,218164.57,1199.905135,0.0055,55-64
2007,56,Female,217749.42,815.03607906,0.003743,55-64
2007,56,Male,214295.89,1275.0605455000002,0.00595,55-64
2007,57,Female,212121.94,875.0030025000001,0.004125,55-64
2007,57,Male,208133.59,1425.92322509,0.006851,55-64
2007,58,Female,208823.25,944.08991325,0.004521,55-64
2007,58,Male,204295.89,1418.0177724900002,0.006941,55-64
2007,59,Female,205760.19,973.03993851,0.004729,55-64
2007,59,Male,201010.96,1531.1004823199999,0.007617,55-64
2007,60,Female,204934.46,1098.03883668,0.005358,55-64
2007,60,Male,199732.57,1797.99259514,0.009002,55-64
2007,61,Female,180219.55,996.0734528499999,0.005527,55-64
2007,61,Male,175050.2,1577.0272518,0.009009,55-64
2007,62,Female,168166.94,1014.0466481999999,0.00603,55-64
2007,62,Male,163077.02,1613.9732669399998,0.009897,55-64
2007,63,Female,161754.65,1128.0769291,0.006974,55-64
2007,63,Male,156293.77,1770.02694525,0.011325,55-64
2007,64,Female,156447.85,1235.9380150000002,0.0079,55-64
2007,64,Male,150123.15,1840.9601884499998,0.012263,55-64
2007,65,Female,146562.11,1229.0698544599998,0.008386,65-74
2007,65,Male,139287.62,1904.0617654,0.01367,65-74
2007,66,Female,140713.04,1271.06089032,0.009033,65-74
2007,66,Male,132276.08,1891.0188396799997,0.014296,65-74
2007,67,Female,130548.49,1366.9732387899999,0.010471,65-74
2007,67,Male,121439.02,2010.05865904,0.016552,65-74
2007,68,Female,126862.65,1466.0247834,0.011556,65-74
2007,68,Male,116932.79,2179.0425416499997,0.018635,65-74
2007,69,Female,121130.28,1459.0142226,0.012045,65-74
2007,69,Male,110430.93,2265.04880523,0.020511,65-74
2007,70,Female,116812.74,1621.9448949,0.013885,65-74
2007,70,Male,105179.49,2307.95354907,0.021943,65-74
2007,71,Female,114944.85,1757.9665359,0.015294,65-74
2007,71,Male,102169.53,2418.04626651,0.023667,65-74
2007,72,Female,111726.75,1854.99923025,0.016603,65-74
2007,72,Male,98316.12,2569.9833768,0.02614,65-74
2007,73,Female,107893.08,1930.96245276,0.017897,65-74
2007,73,Male,94095.22,2807.9895552400003,0.029842,65-74
2007,74,Female,107646.73,2170.05043007,0.020159,65-74
2007,74,Male,92696.21,3028.01439586,0.032666,65-74
2007,75,Female,105585.18,2314.00480488,0.021916,75-84
2007,75,Male,89316.84,3238.9858857599997,0.036264,75-84
2007,76,Female,103173.69,2521.04911515,0.024435,75-84
2007,76,Male,84977.98,3323.9986656799997,0.039116,75-84
2007,77,Female,100260.25,2755.953752,0.027488,75-84
2007,77,Male,80093.32,3588.02054936,0.044798,75-84
2007,78,Female,94803.26,2851.01843798,0.030073,75-84
2007,78,Male,73558.79,3589.0069228899997,0.048791,75-84
2007,79,Female,91078.04,3150.02509144,0.034586,75-84
2007,79,Male,68044.11,3772.97785539,0.055449,75-84
2007,80,Female,84229.78,3325.98132286,0.039487,75-84
2007,80,Male,59740.03,3747.97000214,0.062738,75-84
2007,81,Female,81373.04,3549.9802430399996,0.043626,75-84
2007,81,Male,54704.22,3681.9769355400003,0.067307,75-84
2007,82,Female,77307.17,3990.98265125,0.051625,75-84
2007,82,Male,49357.89,3896.0156892600003,0.078934,75-84
2007,83,Female,71322.02,4013.00477732,0.056266,75-84
2007,83,Male,43284.54,3853.01661264,0.089016,75-84
2007,84,Female,66410.74,4397.984845760001,0.066224,75-84
2007,84,Male,38323.26,3752.0004470400004,0.097904,75-84
2007,85,Female,62050.96,4626.023169919999,0.074552,85+
2007,85,Male,34178.17,3695.9931256299997,0.108139,85+
2007,86,Female,56075.35,4599.9731112,0.082032,85+
2007,86,Male,29289.91,3350.00416634,0.114374,85+
2007,87,Female,46885.65,4652.97879165,0.099241,85+
2007,87,Male,22915.07,3232.99556602,0.141086,85+
2007,88,Female,38305.33,3977.0125819200002,0.103824,85+
2007,88,Male,17570.33,2676.9979084700003,0.152359,85+
2007,89,Female,32617.22,3953.98987728,0.121224,85+
2007,89,Male,14250.33,2410.0015592699997,0.169119,85+
2007,90,Female,27742.92,3707.0089703999993,0.13362,85+
2007,90,Male,11484.51,2139.00147201,0.186251,85+
2007,91,Female,23671.48,3781.9923596,0.15977,85+
2007,91,Male,9187.09,1944.9988239000002,0.21171,85+
2007,92,Female,20008.86,3548.99150706,0.177371,85+
2007,92,Male,7274.66,1695.00305466,0.233001,85+
2007,93,Female,16164.87,3125.99489034,0.193382,85+
2007,93,Male,5493.58,1379.9982831599998,0.251202,85+
2007,94,Female,12446.37,2714.0056567200004,0.218056,85+
2007,94,Male,3920.66,1065.00024108,0.271638,85+
2007,95,Female,9281.52,2187.99768024,0.235737,85+
2007,95,Male,2648.78,807.0011538200001,0.304669,85+
2007,96,Female,6800.65,1703.9980666,0.250564,85+
2007,96,Male,1796.51,573.99931708,0.319508,85+
2007,97,Female,4874.85,1376.9988795000002,0.28247,85+
2007,97,Male,1218.22,464.99944688,0.381704,85+
2007,98,Female,3393.83,1080.99933777,0.318519,85+
2007,98,Male,771.16,307.00188064,0.398104,85+
2007,99,Female,2289.21,797.0021967600001,0.348156,85+
2007,99,Male,497.2,217.9983344,0.438452,85+
2007,100,Female,1441.11,572.00105787,0.396917,85+
2007,100,Male,297.75,150.00079275000002,0.503781,85+
2008,0,Female,181316.34,853.9999614,0.00471,0
2008,0,Male,190431.42,1057.0848124200002,0.005551,0
2008,1,Female,177144.35,43.9317988,2.48e-4,1-4
2008,1,Male,185902.69,58.93115273,3.17e-4,1-4
2008,2,Female,172521.39,26.050729890000003,1.51e-4,1-4
2008,2,Male,181446.88,48.9906576,2.7e-4,1-4
2008,3,Female,171304.93,25.01051978,1.46e-4,1-4
2008,3,Male,180731.92,30.00149872,1.66e-4,1-4
2008,4,Female,171281.49,16.95686751,9.9e-5,1-4
2008,4,Male,181056.15,15.027660449999999,8.3e-5,1-4
2008,5,Female,170090.26,22.962185100000003,1.35e-4,5-14
2008,5,Male,179632.84,24.07080056,1.34e-4,5-14
2008,6,Female,170225.69,13.95850658,8.2e-5,5-14
2008,6,Male,179898.7,32.0219686,1.78e-4,5-14
2008,7,Female,172215.38,18.082614900000003,1.05e-4,5-14
2008,7,Male,182509.46,22.083644659999997,1.21e-4,5-14
2008,8,Female,178150.32,16.9242804,9.5e-5,5-14
2008,8,Male,188458.24,15.0766592,8e-5,5-14
2008,9,Female,179889.06,12.05256702,6.7e-5,5-14
2008,9,Male,189554.03,24.073361809999998,1.27e-4,5-14
2008,10,Female,184661.27,12.926288899999998,7e-5,5-14
2008,10,Male,194668.56,17.90950752,9.2e-5,5-14
2008,11,Female,191686.32,9.96768864,5.2e-5,5-14
2008,11,Male,202155.3,23.0457042,1.14e-4,5-14
2008,12,Female,199466.09,16.95461765,8.5e-5,5-14
2008,12,Male,209844.9,33.9948738,1.62e-4,5-14
2008,13,Female,205558.62,20.96697924,1.02e-4,5-14
2008,13,Male,216247.86,36.978384059999996,1.71e-4,5-14
2008,14,Female,208437.57,25.0125084,1.2e-4,5-14
2008,14,Male,219192.26,48.00310494000001,2.19e-4,5-14
2008,15,Female,212706.14,44.03017098,2.07e-4,15-24
2008,15,Male,222357.18,66.04008246,2.97e-4,15-24
2008,16,Female,218972.62,58.027744299999995,2.65e-4,15-24
2008,16,Male,227726.06,94.05086278,4.13e-4,15-24
2008,17,Female,222273.91,66.01535127,2.97e-4,15-24
2008,17,Male,231496.6,116.90578300000001,5.05e-4,15-24
2008,18,Female,225176.24,54.0422976,2.4e-4,15-24
2008,18,Male,235800.36,167.88985631999998,7.12e-4,15-24
2008,19,Female,221487.24,64.89576132,2.93e-4,15-24
2008,19,Male,232223.72,162.09215656,6.98e-4,15-24
2008,20,Female,217463.7,81.9838149,3.77e-4,15-24
2008,20,Male,226818.28,193.92962939999998,8.55e-4,15-24
2008,21,Female,219877.86,67.0627473,3.05e-4,15-24
2008,21,Male,228302.03,163.00764942,7.14e-4,15-24
2008,22,Female,222931.59,59.96859771,2.69e-4,15-24
2008,22,Male,232499.69,202.97222937,8.73e-4,15-24
2008,23,Female,225325.42,61.06318882,2.71e-4,15-24
2008,23,Male,234994.59,181.88581266,7.74e-4,15-24
2008,24,Female,225908.34,58.96207674,2.61e-4,15-24
2008,24,Male,234207.02,192.98658447999998,8.24e-4,15-24
2008,25,Female,225932.2,63.9388126,2.83e-4,25-34
2008,25,Male,232079.55,184.03908314999998,7.93e-4,25-34
2008,26,Female,227123.22,92.89339698,4.09e-4,25-34
2008,26,Male,230849.13,166.90392099000002,7.23e-4,25-34
2008,27,Female,228235.99,76.00258467,3.33e-4,25-34
2008,27,Male,230539.23,153.07804872,6.64e-4,25-34
2008,28,Female,225466.08,77.10939936,3.42e-4,25-34
2008,28,Male,226983.66,184.9916829,8.15e-4,25-34
2008,29,Female,223014.13,93.88894873,4.21e-4,25-34
2008,29,Male,223087.58,188.95518026,8.47e-4,25-34
2008,30,Female,220469.6,95.90427600000001,4.35e-4,25-34
2008,30,Male,219848.53,173.90018723,7.91e-4,25-34
2008,31,Female,220498.76,87.97900524,3.99e-4,25-34
2008,31,Male,220109.64,169.04420352000002,7.68e-4,25-34
2008,32,Female,222984.91,94.09963202,4.22e-4,25-34
2008,32,Male,223253.86,173.91475694,7.79e-4,25-34
2008,33,Female,221530.1,97.0301838,4.38e-4,25-34
2008,33,Male,222157.45,201.94112205000002,9.09e-4,25-34
2008,34,Female,218400.18,89.98087416,4.12e-4,25-34
2008,34,Male,219294.36,192.10185936,8.76e-4,25-34
2008,35,Female,220405.31,132.02278069000002,5.99e-4,35-44
2008,35,Male,222356.32,221.02218208000002,9.94e-4,35-44
2008,36,Female,222938.56,127.96673343999998,5.74e-4,35-44
2008,36,Male,225718.01,220.97793179,9.79e-4,35-44
2008,37,Female,233251.6,135.0526764,5.79e-4,35-44
2008,37,Male,236643.6,253.9185828,0.001073,35-44
2008,38,Female,232988.09,184.99254346,7.94e-4,35-44
2008,38,Male,236706.76,298.01381084,0.001259,35-44
2008,39,Female,232625.1,194.0093334,8.34e-4,35-44
2008,39,Male,235833.81,295.97143155000003,0.001255,35-44
2008,40,Female,233103.89,220.05007216,9.44e-4,35-44
2008,40,Male,235726.09,331.90233472,0.001408,35-44
2008,41,Female,238378.49,193.08657689999998,8.1e-4,35-44
2008,41,Male,241531.51,350.94528403000004,0.001453,35-44
2008,42,Female,249868.44,262.11199356000003,0.001049,35-44
2008,42,Male,253971.47,394.92563585,0.001555,35-44
2008,43,Female,268087.02,297.04041816000006,0.001108,35-44
2008,43,Male,272588.7,444.8647584,0.001632,35-44
2008,44,Female,275779.28,357.1341676,0.001295,35-44
2008,44,Male,280620.81,539.91443844,0.001924,35-44
2008,45,Female,279238.04,395.12182659999996,0.001415,45-54
2008,45,Male,283859.77,606.0406089500001,0.002135,45-54
2008,46,Female,275782.31,439.87278445000004,0.001595,45-54
2008,46,Male,279272.65,645.95763945,0.002313,45-54
2008,47,Female,275918.42,475.13151924,0.001722,45-54
2008,47,Male,278385.34,695.9633500000001,0.0025,45-54
2008,48,Female,271238.08,474.93787808,0.001751,45-54
2008,48,Male,272949.48,724.13497044,0.002653,45-54
2008,49,Female,268253.89,564.94269234,0.002106,45-54
2008,49,Male,269519.39,781.06719222,0.002898,45-54
2008,50,Female,263366.15,590.9936406,0.002244,45-54
2008,50,Male,264558.02,896.05801374,0.003387,45-54
2008,51,Female,259348.14,602.9844254999999,0.002325,45-54
2008,51,Male,259649.75,1012.1147255,0.003898,45-54
2008,52,Female,251757.43,696.10929395,0.002765,45-54
2008,52,Male,250834.15,1050.9950885,0.00419,45-54
2008,53,Female,249090.38,701.9366908400001,0.002818,45-54
2008,53,Male,247040.63,1114.89436319,0.004513,45-54
2008,54,Female,241335.6,743.0723124000001,0.003079,45-54
2008,54,Male,238147.5,1225.98333,0.005148,45-54
2008,55,Female,230000.17,847.09062611,0.003683,55-64
2008,55,Male,226639.32,1220.9060168400001,0.005387,55-64
2008,56,Female,220634.7,775.0897011000001,0.003513,55-64
2008,56,Male,217651.79,1236.91512257,0.005683,55-64
2008,57,Female,216853.27,938.1072460199999,0.004326,55-64
2008,57,Male,213754.04,1431.0832978,0.006695,55-64
2008,58,Female,211318.81,946.9195876099999,0.004481,55-64
2008,58,Male,207574.66,1482.9133710400001,0.007144,55-64
2008,59,Female,208178.05,923.0614736999999,0.004434,55-64
2008,59,Male,203696.58,1532.00197818,0.007521,55-64
2008,60,Female,205326.81,1130.94006948,0.005508,55-64
2008,60,Male,200491.96,1651.0512905999997,0.008235,55-64
2008,61,Female,204527.95,1141.06143305,0.005579,55-64
2008,61,Male,199055.92,1939.99899632,0.009746,55-64
2008,62,Female,179425.15,1104.00294795,0.006153,55-64
2008,62,Male,173966.62,1733.92530154,0.009967,55-64
2008,63,Female,167070.23,1104.0000798400001,0.006608,55-64
2008,63,Male,161520.5,1761.0580115,0.010903,55-64
2008,64,Female,160731.27,1179.92825307,0.007341,55-64
2008,64,Male,154569.95,1859.9402083500001,0.012033,55-64
2008,65,Female,155413.85,1298.0164752,0.008352,65-74
2008,65,Male,148171.05,1925.9273078999997,0.012998,65-74
2008,66,Female,145443.11,1313.9330557399999,0.009034,65-74
2008,66,Male,137286.01,2055.03428369,0.014969,65-74
2008,67,Female,139635.33,1327.9319882999998,0.00951,65-74
2008,67,Male,130148.1,2074.0401216,0.015936,65-74
2008,68,Female,129577.36,1421.98194864,0.010974,65-74
2008,68,Male,119426.76,2129.02085052,0.017827,65-74
2008,69,Female,125831.31,1571.00390535,0.012485,65-74
2008,69,Male,114951.52,2164.99692768,0.018834,65-74
2008,70,Female,120025.27,1589.9747516900002,0.013247,65-74
2008,70,Male,108551.9,2310.9613990999997,0.021289,65-74
2008,71,Female,115541.03,1717.97957507,0.014869,65-74
2008,71,Male,103111.81,2373.01519534,0.023014,65-74
2008,72,Female,113355.51,1849.9619232,0.01632,65-74
2008,72,Male,99884.56,2648.03957016,0.026511,65-74
2008,73,Female,109965.75,1918.0226114999998,0.017442,65-74
2008,73,Male,95741.73,2722.03312563,0.028431,65-74
2008,74,Female,105952.54,2111.95197982,0.019933,65-74
2008,74,Male,91219.99,2951.9700963900004,0.032361,65-74
2008,75,Female,105447.19,2308.0280947200004,0.021888,75-84
2008,75,Male,89556.79,3094.00798092,0.034548,75-84
2008,76,Female,103316.26,2512.96139198,0.024323,75-84
2008,76,Male,85944.95,3231.95984475,0.037605,75-84
2008,77,Female,100737.25,2728.9721025,0.02709,75-84
2008,77,Male,81477.77,3453.0278926,0.04238,75-84
2008,78,Female,97461.15,2967.98440095,0.030453,75-84
2008,78,Male,76434.44,3616.0369219599997,0.047309,75-84
2008,79,Female,91877.99,3153.98764072,0.034328,75-84
2008,79,Male,69718.34,3665.9994722199995,0.052583,75-84
2008,80,Female,85785.2,3356.0028092000002,0.039121,75-84
2008,80,Male,62288.09,3823.9904212799997,0.061392,75-84
2008,81,Female,80820.02,3542.01819652,0.043826,75-84
2008,81,Male,55961.77,3884.9779969399997,0.069422,75-84
2008,82,Female,77593.15,3843.0335332,0.049528,75-84
2008,82,Male,50869.62,3868.9906883400004,0.076057,75-84
2008,83,Female,73309.87,4145.96638798,0.056554,75-84
2008,83,Male,45445.72,3956.0044802800003,0.087049,75-84
2008,84,Female,67149.23,4175.003375249999,0.062175,75-84
2008,84,Male,39516.73,3879.9896517800003,0.098186,75-84
2008,85,Female,62052.03,4490.02283877,0.072359,85+
2008,85,Male,34592.74,3674.9943266399996,0.106236,85+
2008,86,Female,57372.19,4734.0088856600005,0.082514,85+
2008,86,Male,30540.24,3618.01061208,0.118467,85+
2008,87,Female,51280.18,4833.97744788,0.094266,85+
2008,87,Male,25824.68,3416.01119636,0.132277,85+
2008,88,Female,42357.32,4595.00678824,0.108482,85+
2008,88,Male,19825.91,3124.0082905199997,0.157572,85+
2008,89,Female,34220.83,4000.99678111,0.116917,85+
2008,89,Male,14948.49,2455.99206153,0.164297,85+
2008,90,Female,28737.55,3827.00827105,0.133171,85+
2008,90,Male,11939.83,2231.99600071,0.186937,85+
2008,91,Female,23972.75,3642.994981,0.151964,85+
2008,91,Male,9416.01,1999.99818804,0.212404,85+
2008,92,Female,20119.48,3362.9912014799997,0.167151,85+
